model,pk,fields.name,fields.user,fields.age,fields.date_of_birth,fields.email,fields.aadhar_no,fields.ration_no,fields.gender,fields.caste,fields.education,fields.annual_income,fields.address,fields.scheme
base.applicant,750,Ashley Peterson,,11,12-03-2009,robert37@example.org,7.08E+11,5579582383,Female,ST,School,18488,"834 Nicholas Greens Apt. 275
North Michaelmouth, GA 68308",scheme_B
base.applicant,751,Olivia Greene,,11,15-10-2009,hhester@example.net,3.93E+11,8284471229,Female,MBC,School,13183,"15439 Shannon Courts
Lisafurt, DE 98651",scheme_B
base.applicant,752,Jill Mitchell,,13,05-05-2011,alejandrogonzalez@example.com,6.44E+11,2477157210,Female,SC,Others,6419,"620 Tucker Loop
Port Patrick, NH 54932",scheme_B
base.applicant,753,Natasha Duncan,,11,20-01-2017,susanhensley@example.com,5.75E+11,7759051959,Female,OBC,School,15172,"USNS Wilson
FPO AA 24880",scheme_B
base.applicant,754,Kevin Smith,,5,10-03-2017,dandersen@example.org,1.67E+11,3675954899,Female,SC,School,14701,"120 Margaret Ranch
East Derekfurt, NV 04107",scheme_B
base.applicant,755,Mr. Travis Villa,,15,03-08-2011,yrobbins@example.net,3.06E+11,8626512684,Female,ST,School,271,"6264 Lisa Gardens
South Ronaldside, ME 32164",scheme_B
base.applicant,756,Dr. Jessica White MD,,15,29-03-2010,deborahgibson@example.net,6.38E+11,9119341322,Female,ST,Others,3149,"USNS Walls
FPO AP 74209",scheme_B
base.applicant,757,Andrew Rodriguez,,10,09-10-2018,jessicawright@example.org,6.10E+11,2497187332,Female,MBC,School,15988,"86024 Jones Forges
Johnfurt, HI 12294",scheme_B
base.applicant,758,Richard Owens,,16,09-07-2008,jthomas@example.net,3.00E+11,4308031952,Female,ST,School,19429,"586 Rhonda Shore Apt. 896
West Jamie, ND 81058",scheme_B
base.applicant,759,Casey Hunt,,8,11-07-2018,spenceranthony@example.net,1.88E+11,2493967824,Female,OBC,Others,19311,"201 Richardson Ferry
Sanchezfort, NE 45529",scheme_B
base.applicant,760,Stephanie Adams,,6,11-07-2016,erikaingram@example.net,1.46E+11,1049437005,Female,OBC,Others,19113,"525 Briggs Flat Suite 865
Lake Caitlynburgh, ID 56317",scheme_B
base.applicant,761,Regina Joseph,,15,30-08-2018,diane19@example.org,4.75E+11,3697079153,Female,ST,School,13739,"038 Alejandro Run Suite 625
Emilyport, AZ 84478",scheme_B
base.applicant,762,Paul Hess,,15,02-06-2015,seththompson@example.com,3.23E+11,4776704082,Female,MBC,Others,6425,"5822 Michael Canyon Apt. 982
Dylanfort, IA 24870",scheme_B
base.applicant,763,Jason Jackson,,7,07-09-2016,matthew43@example.net,4.21E+11,1646552967,Female,OBC,Others,2022,"355 Taylor Ports Apt. 923
West Taylor, OH 88723",scheme_B
base.applicant,764,Danielle Davis,,6,22-05-2009,william63@example.net,6.22E+11,3769819459,Female,MBC,Others,13138,"958 Higgins Mill Apt. 195
North Brittany, WI 31073",scheme_B
base.applicant,765,Anthony Taylor,,9,29-10-2016,laura77@example.net,4.56E+11,6589641416,Female,MBC,School,9349,"4038 Phillips Turnpike
North Adamshire, KY 02204",scheme_B
base.applicant,766,Shannon Holmes,,17,24-10-2014,michael91@example.org,6.26E+11,1866118639,Female,SC,Others,8194,"562 Rachel Springs Suite 783
North Emma, CA 70499",scheme_B
base.applicant,767,Thomas Stevens,,11,17-09-2006,taylorcourtney@example.org,3.62E+11,8391433887,Female,OBC,Others,14742,"44348 David Coves Suite 032
Erinberg, MH 66105",scheme_B
base.applicant,768,Adam Vega,,15,10-07-2016,colton17@example.com,6.27E+11,3687963663,Female,ST,School,2859,"9931 Burch Island
Coleside, MP 29598",scheme_B
base.applicant,769,Ashlee Wyatt,,7,29-06-2013,erikduarte@example.com,2.68E+11,6450828923,Female,SC,Others,2584,"2895 Nelson Coves Apt. 615
Barnettburgh, OR 75645",scheme_B
base.applicant,770,Tracie Craig,,5,04-10-2013,hhammond@example.com,6.44E+11,6425416166,Female,SC,Others,843,"0103 Christina Ford
North Kenneth, NE 95744",scheme_B
base.applicant,771,Mrs. Stephanie Dawson,,9,06-08-2017,vbrown@example.net,2.45E+11,2353341435,Female,SC,School,17942,"29332 Lawrence Cliff Suite 603
South Kathryn, UT 50200",scheme_B
base.applicant,772,Robin Baldwin,,11,01-01-2013,piercevincent@example.com,5.51E+11,6222912782,Female,ST,School,15386,"526 Barber Ports Apt. 245
Courtneyhaven, ME 43876",scheme_B
base.applicant,773,Jesse Jackson,,5,18-06-2010,pgarcia@example.org,1.31E+11,7479286115,Female,MBC,School,1035,"846 Morales Forest
East Alex, MD 31131",scheme_B
base.applicant,774,Shelby Lang,,12,26-01-2017,mary98@example.com,6.60E+11,5138831331,Female,MBC,School,16518,"2895 Maria Mountain Apt. 369
Terristad, SD 22760",scheme_B
base.applicant,775,Gloria Davis,,6,22-01-2013,anna76@example.com,8.34E+11,5795217679,Female,OBC,Others,5974,"PSC 5234, Box 2814
APO AE 90080",scheme_B
base.applicant,776,Mary Moyer,,16,15-08-2012,srollins@example.net,7.70E+11,4721098167,Female,OBC,School,6084,"412 Callahan Isle Suite 139
Berryville, MS 51973",scheme_B
base.applicant,777,Jeffrey Villegas,,9,27-05-2011,timothymurillo@example.net,1.61E+11,4763109563,Female,OBC,School,14393,"PSC 5129, Box 6680
APO AE 58901",scheme_B
base.applicant,778,Alison Allen,,11,13-04-2014,thomas65@example.com,2.68E+11,9622285832,Female,SC,School,11577,"20106 William Underpass Apt. 227
Jessicaburgh, WI 10492",scheme_B
base.applicant,779,Jennifer Webb,,14,31-07-2013,warrenaustin@example.net,9.65E+11,7440328923,Female,OBC,School,14726,"7648 Powell Orchard Suite 844
Port Davidburgh, HI 61847",scheme_B
base.applicant,780,Robin Russo,,6,12-10-2008,carmen73@example.org,9.01E+11,9200435740,Female,ST,School,13165,"85341 Burch Brook Suite 894
Jillland, ID 07309",scheme_B
base.applicant,781,Beth Maldonado,,6,27-03-2008,karenwallace@example.com,2.07E+11,2701159189,Female,ST,Others,6269,"349 Harris Pike Suite 268
South Ericland, SD 31028",scheme_B
base.applicant,782,Denise Evans,,5,26-11-2009,jordankimberly@example.com,6.55E+11,4185617909,Female,OBC,School,19710,"48421 Colleen Fort Suite 489
Reneeborough, MA 65050",scheme_B
base.applicant,783,Jacqueline Molina,,17,16-04-2008,kerrievans@example.net,3.85E+11,2076337086,Female,SC,School,15678,"Unit 3277 Box 0839
DPO AP 60044",scheme_B
base.applicant,784,Adam Ward,,17,31-01-2012,whitekimberly@example.net,3.69E+11,9579312174,Female,SC,Others,18489,"17590 Mark Pines
Johnsonmouth, WA 03635",scheme_B
base.applicant,785,Reginald Knox,,5,28-04-2010,burnettjustin@example.org,1.51E+11,3069952598,Female,ST,Others,1749,"98531 Bennett Plains Suite 448
Lake Anthonystad, CO 16523",scheme_B
base.applicant,786,Brittney Flores,,8,13-06-2015,shane31@example.net,6.22E+11,4650499788,Female,OBC,Others,18163,"6769 Ferguson Heights
Sueville, MD 30282",scheme_B
base.applicant,787,Evan Ford,,6,23-01-2015,greg94@example.net,6.24E+11,8209338953,Female,ST,School,12230,"624 Hall Turnpike
Morrisonbury, MN 25919",scheme_B
base.applicant,788,Jenna Yu,,11,05-07-2018,alexandrasellers@example.net,8.48E+11,8652139030,Female,SC,School,10645,"361 Thomas Greens Apt. 939
North Nancy, FL 53639",scheme_B
base.applicant,789,Lori Ramirez,,13,21-09-2013,ccraig@example.net,7.06E+11,7030662017,Female,ST,Others,1796,"348 Clark Mission
North Kevin, WI 52193",scheme_B
base.applicant,790,Lisa Richardson,,8,14-09-2018,nicolejohnson@example.com,1.75E+11,5091891646,Female,ST,School,18642,"1245 Weaver Divide Apt. 533
Harmonmouth, TN 74676",scheme_B
base.applicant,791,John Murphy,,17,06-10-2012,xavier68@example.com,8.97E+11,7960464732,Female,MBC,School,4866,"429 Cook Views Suite 474
North Susanmouth, WY 03411",scheme_B
base.applicant,792,Eric Alvarado,,8,14-10-2017,hudsonsharon@example.org,8.63E+11,8853518024,Female,MBC,School,3153,"44937 Gardner Loop
Terrybury, NM 30724",scheme_B
base.applicant,793,Julie Tyler,,13,21-12-2012,blakemitchell@example.net,4.63E+11,7030206031,Female,ST,Others,16190,"752 Ernest Glen
Brentberg, TX 27561",scheme_B
base.applicant,794,John Simpson,,15,16-06-2008,hphelps@example.com,1.12E+11,4935512735,Female,OBC,School,17716,"908 Taylor Forest
Stanleyport, VT 19013",scheme_B
base.applicant,795,Jonathan Baker,,13,11-12-2014,elizabethbell@example.com,7.81E+11,3229665546,Female,OBC,Others,9550,"09562 Jane Squares Apt. 844
Brandonside, CO 89500",scheme_B
base.applicant,796,Melissa Schroeder,,5,27-01-2013,cynthiatate@example.com,6.17E+11,3575402829,Female,OBC,Others,1693,"36337 Campbell Falls
South Jonathan, GA 01532",scheme_B
base.applicant,797,Robert Thompson,,11,27-04-2017,mendezaudrey@example.net,2.97E+11,5954313368,Female,SC,School,14852,"32679 Washington Summit
Wintersburgh, IL 86133",scheme_B
base.applicant,798,Ashley Gutierrez,,13,12-05-2016,richardmontgomery@example.net,5.46E+11,7976804483,Female,OBC,School,10015,"72674 Beard Throughway Suite 375
West Sharon, PW 79026",scheme_B
base.applicant,799,Alexander Carr,,6,17-10-2007,clarksteven@example.org,4.47E+11,1653764991,Female,ST,School,18598,"92654 Martinez Lodge Apt. 640
Rogerside, IA 65815",scheme_B
base.applicant,800,Julie Mendez,,8,07-02-2007,lisaadams@example.net,4.26E+11,7064852502,Female,OBC,Others,13749,"PSC 6584, Box 9203
APO AP 45841",scheme_B
